TRUE,2021-05-22 05:56:43,59.294820,10.370286,47 m,2.5 kn,59.294820. 10.370286,distance=0.69  totalDistance=1542136.17  motion=true
TRUE,2021-05-22 05:56:44,59.294853,10.370285,47 m,7.2 kn,59.294853. 10.370285,distance=3.63  totalDistance=1542139.8  motion=true
TRUE,2021-05-22 05:56:46,59.294940,10.370273,48 m,15.2 kn,59.294940. 10.370273,distance=9.7  totalDistance=1542149.5  motion=true
TRUE,2021-05-22 05:56:48,59.295078,10.370246,48 m,22.7 kn,59.295078. 10.370246,distance=15.41  totalDistance=1542164.91  motion=true
TRUE,2021-05-22 05:56:49,59.295276,10.370206,49 m,30.4 kn,59.295276. 10.370206,distance=22.16  totalDistance=1542187.07  motion=true
TRUE,2021-05-22 05:56:51,59.295519,10.370169,50 m,37.3 kn,59.295519. 10.370169,distance=27.16  totalDistance=1542214.23  motion=true
TRUE,2021-05-22 05:56:53,59.295890,10.370140,53 m,45.4 kn,59.295890. 10.370140,distance=41.38  totalDistance=1542255.61  motion=true
TRUE,2021-05-22 05:56:54,59.296238,10.370127,55 m,51.3 kn,59.296238. 10.370127,distance=38.71  totalDistance=1542294.32  motion=true
TRUE,2021-05-22 05:56:56,59.296623,10.370096,73 m,53.1 kn,59.296623. 10.370096,distance=42.89  totalDistance=1542337.21  motion=true
TRUE,2021-05-22 05:56:58,59.297011,10.370035,111 m,52.3 kn,59.297011. 10.370035,distance=43.3  totalDistance=1542380.51  motion=true
TRUE,2021-05-22 05:56:59,59.297399,10.369951,153 m,51.2 kn,59.297399. 10.369951,distance=43.55  totalDistance=1542424.06  motion=true
TRUE,2021-05-22 05:57:01,59.297876,10.369897,202 m,50.1 kn,59.297876. 10.369897,distance=53.11  totalDistance=1542477.17  motion=true
TRUE,2021-05-22 05:57:03,59.298230,10.369909,239 m,49.0 kn,59.298230. 10.369909,distance=39.42  totalDistance=1542516.59  motion=true
TRUE,2021-05-22 05:57:04,59.298602,10.369959,279 m,47.6 kn,59.298602. 10.369959,distance=41.53  totalDistance=1542558.12  motion=true
TRUE,2021-05-22 05:57:06,59.298959,10.370055,319 m,46.4 kn,59.298959. 10.370055,distance=40.12  totalDistance=1542598.24  motion=true
TRUE,2021-05-22 05:57:08,59.299357,10.370146,362 m,46.4 kn,59.299357. 10.370146,distance=44.6  totalDistance=1542642.84  motion=true
TRUE,2021-05-22 05:57:10,59.299759,10.370174,397 m,48.7 kn,59.299759. 10.370174,distance=44.75  totalDistance=1542687.59  motion=true
TRUE,2021-05-22 05:57:11,59.300123,10.370166,412 m,53.0 kn,59.300123. 10.370166,distance=40.56  totalDistance=1542728.15  motion=true
TRUE,2021-05-22 05:57:13,59.300527,10.370134,417 m,58.4 kn,59.300527. 10.370134,distance=44.98  totalDistance=1542773.13  motion=true
TRUE,2021-05-22 05:57:15,59.300959,10.370070,425 m,63.0 kn,59.300959. 10.370070,distance=48.25  totalDistance=1542821.38  motion=true
TRUE,2021-05-22 05:57:16,59.301516,10.369987,444 m,65.8 kn,59.301516. 10.369987,distance=62.24  totalDistance=1542883.62  motion=true
TRUE,2021-05-22 05:57:18,59.301994,10.369950,471 m,66.6 kn,59.301994. 10.369950,distance=53.25  totalDistance=1542936.87  motion=true
TRUE,2021-05-22 05:57:19,59.302480,10.369925,502 m,67.2 kn,59.302480. 10.369925,distance=54.05  totalDistance=1542990.92  motion=true
TRUE,2021-05-22 05:57:21,59.302955,10.369889,533 m,67.8 kn,59.302955. 10.369889,distance=52.96  totalDistance=1543043.88  motion=true
TRUE,2021-05-22 05:57:23,59.303564,10.369862,571 m,68.8 kn,59.303564. 10.369862,distance=67.78  totalDistance=1543111.66  motion=true
TRUE,2021-05-22 05:57:24,59.304056,10.369871,599 m,69.9 kn,59.304056. 10.369871,distance=54.76  totalDistance=1543166.42  motion=true
TRUE,2021-05-22 05:57:26,59.304566,10.369900,633 m,69.1 kn,59.304566. 10.369900,distance=56.87  totalDistance=1543223.29  motion=true
TRUE,2021-05-22 05:57:28,59.305060,10.369923,672 m,68.8 kn,59.305060. 10.369923,distance=54.93  totalDistance=1543278.22  motion=true
TRUE,2021-05-22 05:57:29,59.305655,10.369921,714 m,69.2 kn,59.305655. 10.369921,distance=66.25  totalDistance=1543344.47  motion=true
TRUE,2021-05-22 05:57:31,59.306247,10.369903,752 m,69.8 kn,59.306247. 10.369903,distance=65.9  totalDistance=1543410.37  motion=true
TRUE,2021-05-22 05:57:33,59.306742,10.369879,783 m,70.3 kn,59.306742. 10.369879,distance=55.17  totalDistance=1543465.54  motion=true
TRUE,2021-05-22 05:57:34,59.307242,10.369864,815 m,70.5 kn,59.307242. 10.369864,distance=55.66  totalDistance=1543521.2  motion=true
TRUE,2021-05-22 05:57:36,59.307754,10.369869,849 m,70.6 kn,59.307754. 10.369869,distance=57.03  totalDistance=1543578.23  motion=true
TRUE,2021-05-22 05:57:38,59.308386,10.369910,892 m,70.4 kn,59.308386. 10.369910,distance=70.33  totalDistance=1543648.56  motion=true
TRUE,2021-05-22 05:57:39,59.308883,10.369961,928 m,70.1 kn,59.308883. 10.369961,distance=55.39  totalDistance=1543703.95  motion=true
TRUE,2021-05-22 05:57:41,59.309402,10.370023,964 m,69.8 kn,59.309402. 10.370023,distance=57.91  totalDistance=1543761.86  motion=true
TRUE,2021-05-22 05:57:43,59.309913,10.370079,1000 m,69.9 kn,59.309913. 10.370079,distance=56.98  totalDistance=1543818.84  motion=true
TRUE,2021-05-22 05:57:44,59.310509,10.370118,1037 m,71.0 kn,59.310509. 10.370118,distance=66.43  totalDistance=1543885.27  motion=true
TRUE,2021-05-22 05:57:46,59.311200,10.370103,1070 m,73.3 kn,59.311200. 10.370103,distance=76.91  totalDistance=1543962.18  motion=true
TRUE,2021-05-22 05:57:48,59.311726,10.370029,1091 m,75.6 kn,59.311726. 10.370029,distance=58.66  totalDistance=1544020.84  motion=true
TRUE,2021-05-22 05:57:50,59.312289,10.369881,1111 m,78.0 kn,59.312289. 10.369881,distance=63.26  totalDistance=1544084.1  motion=true
TRUE,2021-05-22 05:57:51,59.312834,10.369680,1130 m,80.1 kn,59.312834. 10.369680,distance=61.69  totalDistance=1544145.79  motion=true
TRUE,2021-05-22 05:57:53,59.313508,10.369400,1158 m,81.4 kn,59.313508. 10.369400,distance=76.77  totalDistance=1544222.56  motion=true
TRUE,2021-05-22 05:57:55,59.314201,10.369069,1194 m,81.5 kn,59.314201. 10.369069,distance=79.33  totalDistance=1544301.89  motion=true
TRUE,2021-05-22 05:57:56,59.314778,10.368791,1232 m,80.6 kn,59.314778. 10.368791,distance=66.16  totalDistance=1544368.05  motion=true
TRUE,2021-05-22 05:57:58,59.315340,10.368551,1274 m,79.1 kn,59.315340. 10.368551,distance=64.05  totalDistance=1544432.1  motion=true
TRUE,2021-05-22 05:58:00,59.315898,10.368337,1320 m,78.1 kn,59.315898. 10.368337,distance=63.31  totalDistance=1544495.41  motion=true
TRUE,2021-05-22 05:58:01,59.316562,10.368135,1358 m,80.2 kn,59.316562. 10.368135,distance=74.84  totalDistance=1544570.25  motion=true
TRUE,2021-05-22 05:58:03,59.317136,10.367979,1374 m,83.7 kn,59.317136. 10.367979,distance=64.48  totalDistance=1544634.73  motion=true
TRUE,2021-05-22 05:58:04,59.317738,10.367808,1375 m,88.6 kn,59.317738. 10.367808,distance=67.72  totalDistance=1544702.45  motion=true
TRUE,2021-05-22 05:58:06,59.318384,10.367606,1364 m,94.5 kn,59.318384. 10.367606,distance=72.8  totalDistance=1544775.25  motion=true
TRUE,2021-05-22 05:58:08,59.319098,10.367410,1346 m,101.0 kn,59.319098. 10.367410,distance=80.23  totalDistance=1544855.48  motion=true
TRUE,2021-05-22 05:58:10,59.320038,10.367223,1328 m,107.4 kn,59.320038. 10.367223,distance=105.27  totalDistance=1544960.75  motion=true
TRUE,2021-05-22 05:58:11,59.320830,10.367139,1335 m,109.3 kn,59.320830. 10.367139,distance=88.19  totalDistance=1545048.94  motion=true
TRUE,2021-05-22 05:58:13,59.321642,10.367070,1360 m,109.3 kn,59.321642. 10.367070,distance=90.56  totalDistance=1545139.5  motion=true
TRUE,2021-05-22 05:58:14,59.322444,10.366951,1392 m,108.4 kn,59.322444. 10.366951,distance=89.49  totalDistance=1545228.99  motion=true
TRUE,2021-05-22 05:58:16,59.323349,10.366775,1420 m,110.3 kn,59.323349. 10.366775,distance=101.21  totalDistance=1545330.2  motion=true
TRUE,2021-05-22 05:58:18,59.324185,10.366645,1403 m,114.6 kn,59.324185. 10.366645,distance=93.4  totalDistance=1545423.6  motion=true
TRUE,2021-05-22 05:58:19,59.325063,10.366534,1352 m,120.8 kn,59.325063. 10.366534,distance=97.88  totalDistance=1545521.48  motion=true
TRUE,2021-05-22 05:58:21,59.325976,10.366433,1301 m,128.1 kn,59.325976. 10.366433,distance=101.82  totalDistance=1545623.3  motion=true
TRUE,2021-05-22 05:58:23,59.327150,10.366368,1263 m,132.9 kn,59.327150. 10.366368,distance=130.79  totalDistance=1545754.09  motion=true
TRUE,2021-05-22 05:58:25,59.328401,10.366373,1240 m,135.7 kn,59.328401. 10.366373,distance=139.2  totalDistance=1545893.29  motion=true
TRUE,2021-05-22 05:58:26,59.329377,10.366412,1225 m,137.5 kn,59.329377. 10.366412,distance=108.66  totalDistance=1546001.95  motion=true
TRUE,2021-05-22 05:58:28,59.330373,10.366488,1215 m,138.9 kn,59.330373. 10.366488,distance=110.99  totalDistance=1546112.94  motion=true
TRUE,2021-05-22 05:58:30,59.331403,10.366608,1206 m,139.9 kn,59.331403. 10.366608,distance=114.82  totalDistance=1546227.76  motion=true
TRUE,2021-05-22 05:58:31,59.332457,10.366760,1203 m,140.0 kn,59.332457. 10.366760,distance=117.69  totalDistance=1546345.45  motion=true
TRUE,2021-05-22 05:58:33,59.333473,10.366928,1209 m,139.2 kn,59.333473. 10.366928,distance=113.5  totalDistance=1546458.95  motion=true
TRUE,2021-05-22 05:58:34,59.334474,10.367109,1217 m,138.2 kn,59.334474. 10.367109,distance=111.88  totalDistance=1546570.83  motion=true
TRUE,2021-05-22 05:58:36,59.335513,10.367328,1225 m,137.3 kn,59.335513. 10.367328,distance=116.36  totalDistance=1546687.19  motion=true
TRUE,2021-05-22 05:58:38,59.336621,10.367700,1240 m,136.0 kn,59.336621. 10.367700,distance=125.11  totalDistance=1546812.3  motion=true
TRUE,2021-05-22 05:58:39,59.337578,10.368142,1254 m,135.3 kn,59.337578. 10.368142,distance=109.48  totalDistance=1546921.78  motion=true
TRUE,2021-05-22 05:58:41,59.338497,10.368610,1263 m,135.2 kn,59.338497. 10.368610,distance=105.71  totalDistance=1547027.49  motion=true
TRUE,2021-05-22 05:58:42,59.339439,10.369091,1266 m,135.3 kn,59.339439. 10.369091,distance=108.36  totalDistance=1547135.85  motion=true
TRUE,2021-05-22 05:58:44,59.340483,10.369616,1272 m,135.3 kn,59.340483. 10.369616,distance=119.94  totalDistance=1547255.79  motion=true
TRUE,2021-05-22 05:58:46,59.341580,10.370141,1275 m,135.6 kn,59.341580. 10.370141,distance=125.7  totalDistance=1547381.49  motion=true
TRUE,2021-05-22 05:58:48,59.342537,10.370551,1271 m,136.3 kn,59.342537. 10.370551,distance=109.07  totalDistance=1547490.56  motion=true
TRUE,2021-05-22 05:58:49,59.343509,10.370872,1268 m,136.6 kn,59.343509. 10.370872,distance=109.7  totalDistance=1547600.26  motion=true
TRUE,2021-05-22 05:58:51,59.344562,10.371145,1266 m,137.0 kn,59.344562. 10.371145,distance=118.24  totalDistance=1547718.5  motion=true
TRUE,2021-05-22 05:58:53,59.345633,10.371331,1256 m,137.9 kn,59.345633. 10.371331,distance=119.71  totalDistance=1547838.21  motion=true
TRUE,2021-05-22 05:58:54,59.346652,10.371395,1241 m,138.8 kn,59.346652. 10.371395,distance=113.47  totalDistance=1547951.68  motion=true
TRUE,2021-05-22 05:58:56,59.347658,10.371346,1228 m,139.6 kn,59.347658. 10.371346,distance=112.0  totalDistance=1548063.68  motion=true
TRUE,2021-05-22 05:58:57,59.348653,10.371195,1216 m,140.2 kn,59.348653. 10.371195,distance=111.17  totalDistance=1548174.85  motion=true
TRUE,2021-05-22 05:58:59,59.349934,10.370838,1205 m,140.5 kn,59.349934. 10.370838,distance=144.06  totalDistance=1548318.91  motion=true
TRUE,2021-05-22 05:59:01,59.351127,10.370404,1197 m,140.5 kn,59.351127. 10.370404,distance=135.02  totalDistance=1548453.93  motion=true
TRUE,2021-05-22 05:59:03,59.352107,10.369986,1176 m,141.8 kn,59.352107. 10.369986,distance=111.62  totalDistance=1548565.55  motion=true
TRUE,2021-05-22 05:59:04,59.353101,10.369508,1163 m,142.3 kn,59.353101. 10.369508,distance=113.9  totalDistance=1548679.45  motion=true
TRUE,2021-05-22 05:59:06,59.354087,10.369013,1145 m,143.2 kn,59.354087. 10.369013,distance=113.32  totalDistance=1548792.77  motion=true
TRUE,2021-05-22 05:59:08,59.355297,10.368394,1126 m,143.8 kn,59.355297. 10.368394,distance=139.21  totalDistance=1548931.98  motion=true
TRUE,2021-05-22 05:59:09,59.356314,10.367856,1117 m,143.9 kn,59.356314. 10.367856,distance=117.27  totalDistance=1549049.25  motion=true
TRUE,2021-05-22 05:59:11,59.357333,10.367332,1114 m,143.5 kn,59.357333. 10.367332,distance=117.23  totalDistance=1549166.48  motion=true
TRUE,2021-05-22 05:59:12,59.358356,10.366816,1108 m,143.5 kn,59.358356. 10.366816,distance=117.56  totalDistance=1549284.04  motion=true
TRUE,2021-05-22 05:59:14,59.359653,10.366194,1096 m,143.7 kn,59.359653. 10.366194,distance=148.7  totalDistance=1549432.74  motion=true
TRUE,2021-05-22 05:59:16,59.360713,10.365642,1084 m,143.9 kn,59.360713. 10.365642,distance=122.1  totalDistance=1549554.84  motion=true
TRUE,2021-05-22 05:59:18,59.361736,10.365110,1068 m,144.2 kn,59.361736. 10.365110,distance=117.82  totalDistance=1549672.66  motion=true
TRUE,2021-05-22 05:59:19,59.362729,10.364544,1045 m,145.1 kn,59.362729. 10.364544,distance=115.07  totalDistance=1549787.73  motion=true
TRUE,2021-05-22 05:59:21,59.363867,10.363874,1018 m,145.9 kn,59.363867. 10.363874,distance=132.3  totalDistance=1549920.03  motion=true
TRUE,2021-05-22 05:59:23,59.365001,10.363119,1002 m,145.9 kn,59.365001. 10.363119,distance=133.27  totalDistance=1550053.3  motion=true
TRUE,2021-05-22 05:59:24,59.366019,10.362451,986 m,145.9 kn,59.366019. 10.362451,distance=119.49  totalDistance=1550172.79  motion=true
TRUE,2021-05-22 05:59:26,59.367011,10.361776,962 m,146.4 kn,59.367011. 10.361776,distance=116.83  totalDistance=1550289.62  motion=true
TRUE,2021-05-22 05:59:27,59.367997,10.361104,929 m,147.4 kn,59.367997. 10.361104,distance=116.23  totalDistance=1550405.85  motion=true
TRUE,2021-05-22 05:59:29,59.369137,10.360343,893 m,148.7 kn,59.369137. 10.360343,distance=134.1  totalDistance=1550539.95  motion=true
TRUE,2021-05-22 05:59:31,59.370204,10.359747,897 m,145.7 kn,59.370204. 10.359747,distance=123.5  totalDistance=1550663.45  motion=true
TRUE,2021-05-22 05:59:32,59.371201,10.359347,913 m,142.9 kn,59.371201. 10.359347,distance=113.28  totalDistance=1550776.73  motion=true
TRUE,2021-05-22 05:59:34,59.372253,10.359050,918 m,140.2 kn,59.372253. 10.359050,distance=118.32  totalDistance=1550895.05  motion=true
TRUE,2021-05-22 05:59:36,59.373453,10.358629,922 m,137.5 kn,59.373453. 10.358629,distance=135.61  totalDistance=1551030.66  motion=true
TRUE,2021-05-22 05:59:38,59.374562,10.357895,962 m,132.8 kn,59.374562. 10.357895,distance=130.29  totalDistance=1551160.95  motion=true
TRUE,2021-05-22 05:59:39,59.375405,10.357004,1012 m,128.2 kn,59.375405. 10.357004,distance=106.56  totalDistance=1551267.51  motion=true
TRUE,2021-05-22 05:59:41,59.376161,10.355860,1071 m,124.4 kn,59.376161. 10.355860,distance=106.26  totalDistance=1551373.77  motion=true
TRUE,2021-05-22 05:59:42,59.376743,10.354580,1122 m,121.8 kn,59.376743. 10.354580,distance=97.37  totalDistance=1551471.14  motion=true
TRUE,2021-05-22 05:59:44,59.377311,10.352749,1182 m,120.0 kn,59.377311. 10.352749,distance=121.49  totalDistance=1551592.63  motion=true
TRUE,2021-05-22 05:59:46,59.377602,10.351163,1218 m,119.6 kn,59.377602. 10.351163,distance=95.66  totalDistance=1551688.29  motion=true
TRUE,2021-05-22 05:59:48,59.377787,10.349530,1245 m,119.8 kn,59.377787. 10.349530,distance=94.79  totalDistance=1551783.08  motion=true
TRUE,2021-05-22 05:59:49,59.377931,10.347784,1258 m,120.8 kn,59.377931. 10.347784,distance=100.31  totalDistance=1551883.39  motion=true
TRUE,2021-05-22 05:59:51,59.378097,10.345726,1247 m,123.5 kn,59.378097. 10.345726,distance=118.18  totalDistance=1552001.57  motion=true
TRUE,2021-05-22 05:59:53,59.378260,10.343586,1225 m,127.1 kn,59.378260. 10.343586,distance=122.69  totalDistance=1552124.26  motion=true
TRUE,2021-05-22 05:59:55,59.378348,10.341752,1209 m,129.9 kn,59.378348. 10.341752,distance=104.45  totalDistance=1552228.71  motion=true
TRUE,2021-05-22 05:59:56,59.378386,10.339851,1200 m,131.7 kn,59.378386. 10.339851,distance=107.87  totalDistance=1552336.58  motion=true
TRUE,2021-05-22 05:59:58,59.378392,10.338068,1189 m,133.0 kn,59.378392. 10.338068,distance=101.11  totalDistance=1552437.69  motion=true
TRUE,2021-05-22 05:59:59,59.378386,10.335795,1158 m,135.8 kn,59.378386. 10.335795,distance=128.87  totalDistance=1552566.56  motion=true
TRUE,2021-05-22 06:00:01,59.378371,10.333916,1135 m,137.6 kn,59.378371. 10.333916,distance=106.57  totalDistance=1552673.13  motion=true
TRUE,2021-05-22 06:00:03,59.378357,10.331955,1113 m,139.0 kn,59.378357. 10.331955,distance=111.22  totalDistance=1552784.35  motion=true
TRUE,2021-05-22 06:00:04,59.378350,10.329969,1087 m,140.4 kn,59.378350. 10.329969,distance=112.62  totalDistance=1552896.97  motion=true
TRUE,2021-05-22 06:00:06,59.378345,10.327588,1048 m,142.6 kn,59.378345. 10.327588,distance=134.97  totalDistance=1553031.94  motion=true
TRUE,2021-05-22 06:00:08,59.378327,10.325423,1026 m,143.8 kn,59.378327. 10.325423,distance=122.81  totalDistance=1553154.75  motion=true
TRUE,2021-05-22 06:00:09,59.378294,10.323357,1033 m,142.3 kn,59.378294. 10.323357,distance=117.18  totalDistance=1553271.93  motion=true
TRUE,2021-05-22 06:00:11,59.378256,10.321362,1047 m,140.8 kn,59.378256. 10.321362,distance=113.23  totalDistance=1553385.16  motion=true
TRUE,2021-05-22 06:00:12,59.378210,10.319229,1051 m,139.8 kn,59.378210. 10.319229,distance=121.03  totalDistance=1553506.19  motion=true
TRUE,2021-05-22 06:00:14,59.378149,10.316847,1052 m,139.2 kn,59.378149. 10.316847,distance=135.24  totalDistance=1553641.43  motion=true
TRUE,2021-05-22 06:00:16,59.378090,10.314730,1049 m,139.2 kn,59.378090. 10.314730,distance=120.25  totalDistance=1553761.68  motion=true
TRUE,2021-05-22 06:00:18,59.378035,10.312746,1042 m,139.5 kn,59.378035. 10.312746,distance=112.62  totalDistance=1553874.3  motion=true
TRUE,2021-05-22 06:00:19,59.377976,10.310659,1030 m,140.2 kn,59.377976. 10.310659,distance=118.52  totalDistance=1553992.82  motion=true
TRUE,2021-05-22 06:00:21,59.377915,10.308668,1013 m,141.1 kn,59.377915. 10.308668,distance=113.1  totalDistance=1554105.92  motion=true
TRUE,2021-05-22 06:00:23,59.377838,10.306133,988 m,142.2 kn,59.377838. 10.306133,distance=144.0  totalDistance=1554249.92  motion=true
TRUE,2021-05-22 06:00:24,59.377809,10.304157,971 m,142.6 kn,59.377809. 10.304157,distance=112.13  totalDistance=1554362.05  motion=true
TRUE,2021-05-22 06:00:26,59.377821,10.302164,953 m,142.9 kn,59.377821. 10.302164,distance=112.98  totalDistance=1554475.03  motion=true
TRUE,2021-05-22 06:00:27,59.377876,10.300209,946 m,142.4 kn,59.377876. 10.300209,distance=111.06  totalDistance=1554586.09  motion=true
TRUE,2021-05-22 06:00:29,59.377999,10.297690,945 m,141.1 kn,59.377999. 10.297690,distance=143.51  totalDistance=1554729.6  motion=true
TRUE,2021-05-22 06:00:31,59.378157,10.295390,950 m,139.6 kn,59.378157. 10.295390,distance=131.57  totalDistance=1554861.17  motion=true
TRUE,2021-05-22 06:00:33,59.378313,10.293441,956 m,138.5 kn,59.378313. 10.293441,distance=111.9  totalDistance=1554973.07  motion=true
TRUE,2021-05-22 06:00:34,59.378481,10.291521,960 m,137.7 kn,59.378481. 10.291521,distance=110.44  totalDistance=1555083.51  motion=true
TRUE,2021-05-22 06:00:36,59.378634,10.289614,956 m,137.8 kn,59.378634. 10.289614,distance=109.45  totalDistance=1555192.96  motion=true
TRUE,2021-05-22 06:00:38,59.378799,10.287051,944 m,138.2 kn,59.378799. 10.287051,distance=146.47  totalDistance=1555339.43  motion=true
TRUE,2021-05-22 06:00:39,59.378896,10.285179,933 m,138.3 kn,59.378896. 10.285179,distance=106.71  totalDistance=1555446.14  motion=true
TRUE,2021-05-22 06:00:41,59.378969,10.283218,924 m,138.3 kn,59.378969. 10.283218,distance=111.49  totalDistance=1555557.63  motion=true
TRUE,2021-05-22 06:00:42,59.378999,10.281315,922 m,137.6 kn,59.378999. 10.281315,distance=107.99  totalDistance=1555665.62  motion=true
TRUE,2021-05-22 06:00:44,59.378991,10.279240,919 m,137.2 kn,59.378991. 10.279240,distance=117.65  totalDistance=1555783.27  motion=true
TRUE,2021-05-22 06:00:46,59.378951,10.277289,908 m,137.3 kn,59.378951. 10.277289,distance=110.69  totalDistance=1555893.96  motion=true
TRUE,2021-05-22 06:00:47,59.378881,10.275342,889 m,138.1 kn,59.378881. 10.275342,distance=110.68  totalDistance=1556004.64  motion=true
TRUE,2021-05-22 06:00:49,59.378765,10.273373,860 m,139.5 kn,59.378765. 10.273373,distance=112.38  totalDistance=1556117.02  motion=true
TRUE,2021-05-22 06:00:51,59.378572,10.271213,845 m,139.6 kn,59.378572. 10.271213,distance=124.36  totalDistance=1556241.38  motion=true
TRUE,2021-05-22 06:00:52,59.378323,10.268975,855 m,137.4 kn,59.378323. 10.268975,distance=129.86  totalDistance=1556371.24  motion=true
TRUE,2021-05-22 06:00:54,59.378069,10.266967,873 m,135.4 kn,59.378069. 10.266967,distance=117.38  totalDistance=1556488.62  motion=true
TRUE,2021-05-22 06:00:56,59.377819,10.265125,885 m,134.2 kn,59.377819. 10.265125,distance=108.07  totalDistance=1556596.69  motion=true
TRUE,2021-05-22 06:00:57,59.377567,10.263263,893 m,133.5 kn,59.377567. 10.263263,distance=109.25  totalDistance=1556705.94  motion=true
TRUE,2021-05-22 06:00:59,59.377301,10.261378,895 m,133.3 kn,59.377301. 10.261378,distance=110.92  totalDistance=1556816.86  motion=true
TRUE,2021-05-22 06:01:01,59.377028,10.259402,890 m,133.7 kn,59.377028. 10.259402,distance=116.09  totalDistance=1556932.95  motion=true
TRUE,2021-05-22 06:01:02,59.376750,10.257587,882 m,134.0 kn,59.376750. 10.257587,distance=107.45  totalDistance=1557040.4  motion=true
TRUE,2021-05-22 06:01:04,59.376459,10.255798,888 m,133.1 kn,59.376459. 10.255798,distance=106.5  totalDistance=1557146.9  motion=true
TRUE,2021-05-22 06:01:05,59.376159,10.254094,907 m,131.1 kn,59.376159. 10.254094,distance=102.25  totalDistance=1557249.15  motion=true
TRUE,2021-05-22 06:01:07,59.375795,10.252045,939 m,128.5 kn,59.375795. 10.252045,distance=122.99  totalDistance=1557372.14  motion=true
TRUE,2021-05-22 06:01:09,59.375476,10.250340,967 m,126.4 kn,59.375476. 10.250340,distance=103.02  totalDistance=1557475.16  motion=true
TRUE,2021-05-22 06:01:10,59.375166,10.248679,993 m,124.8 kn,59.375166. 10.248679,distance=100.33  totalDistance=1557575.49  motion=true
TRUE,2021-05-22 06:01:12,59.374842,10.246996,1015 m,123.8 kn,59.374842. 10.246996,distance=102.02  totalDistance=1557677.51  motion=true
TRUE,2021-05-22 06:01:14,59.374428,10.244889,1032 m,123.6 kn,59.374428. 10.244889,distance=128.04  totalDistance=1557805.55  motion=true
TRUE,2021-05-22 06:01:15,59.374108,10.243136,1037 m,124.1 kn,59.374108. 10.243136,distance=105.62  totalDistance=1557911.17  motion=true
TRUE,2021-05-22 06:01:17,59.373858,10.241402,1053 m,123.2 kn,59.373858. 10.241402,distance=102.19  totalDistance=1558013.36  motion=true
TRUE,2021-05-22 06:01:19,59.373699,10.239797,1084 m,120.9 kn,59.373699. 10.239797,distance=92.71  totalDistance=1558106.07  motion=true
TRUE,2021-05-22 06:01:20,59.373609,10.237907,1129 m,118.5 kn,59.373609. 10.237907,distance=107.68  totalDistance=1558213.75  motion=true
TRUE,2021-05-22 06:01:22,59.373577,10.235730,1171 m,117.1 kn,59.373577. 10.235730,distance=123.49  totalDistance=1558337.24  motion=true
TRUE,2021-05-22 06:01:24,59.373580,10.234075,1202 m,115.5 kn,59.373580. 10.234075,distance=93.89  totalDistance=1558431.13  motion=true
TRUE,2021-05-22 06:01:25,59.373604,10.232471,1242 m,113.2 kn,59.373604. 10.232471,distance=90.96  totalDistance=1558522.09  motion=true
TRUE,2021-05-22 06:01:27,59.373651,10.230909,1285 m,111.7 kn,59.373651. 10.230909,distance=88.73  totalDistance=1558610.82  motion=true
TRUE,2021-05-22 06:01:29,59.373740,10.229017,1317 m,112.5 kn,59.373740. 10.229017,distance=107.78  totalDistance=1558718.6  motion=true
TRUE,2021-05-22 06:01:31,59.373874,10.226896,1315 m,115.9 kn,59.373874. 10.226896,distance=121.22  totalDistance=1558839.82  motion=true
TRUE,2021-05-22 06:01:33,59.374018,10.225173,1301 m,119.2 kn,59.374018. 10.225173,distance=98.99  totalDistance=1558938.81  motion=true
TRUE,2021-05-22 06:01:34,59.374205,10.223566,1295 m,121.5 kn,59.374205. 10.223566,distance=93.47  totalDistance=1559032.28  motion=true
TRUE,2021-05-22 06:01:36,59.374450,10.221916,1298 m,122.8 kn,59.374450. 10.221916,distance=97.45  totalDistance=1559129.73  motion=true
TRUE,2021-05-22 06:01:37,59.374778,10.220119,1307 m,123.8 kn,59.374778. 10.220119,distance=108.29  totalDistance=1559238.02  motion=true
TRUE,2021-05-22 06:01:39,59.375225,10.218122,1311 m,125.4 kn,59.375225. 10.218122,distance=123.65  totalDistance=1559361.67  motion=true
TRUE,2021-05-22 06:01:41,59.375630,10.216405,1302 m,127.0 kn,59.375630. 10.216405,distance=107.32  totalDistance=1559468.99  motion=true
TRUE,2021-05-22 06:01:43,59.376034,10.214760,1289 m,128.9 kn,59.376034. 10.214760,distance=103.56  totalDistance=1559572.55  motion=true
TRUE,2021-05-22 06:01:44,59.376444,10.213116,1280 m,129.9 kn,59.376444. 10.213116,distance=103.8  totalDistance=1559676.35  motion=true
TRUE,2021-05-22 06:01:46,59.376887,10.211155,1280 m,130.3 kn,59.376887. 10.211155,distance=121.63  totalDistance=1559797.98  motion=true
TRUE,2021-05-22 06:01:47,59.377248,10.209458,1286 m,130.1 kn,59.377248. 10.209458,distance=104.31  totalDistance=1559902.29  motion=true
TRUE,2021-05-22 06:01:49,59.377573,10.207738,1287 m,130.2 kn,59.377573. 10.207738,distance=104.01  totalDistance=1560006.3  motion=true
TRUE,2021-05-22 06:01:51,59.377883,10.206007,1285 m,130.5 kn,59.377883. 10.206007,distance=104.05  totalDistance=1560110.35  motion=true
TRUE,2021-05-22 06:01:53,59.378240,10.203817,1285 m,130.7 kn,59.378240. 10.203817,distance=130.38  totalDistance=1560240.73  motion=true
