Flymaster521635,1v3w1r3
1723799718,1724213605,46.274349,13.176383,1196,0,0
1723799718,1724213606,46.274349,13.176383,1196,0,0
1723799718,1724213607,46.274349,13.176383,1196,1,0
1723799718,1724213608,46.274349,13.176367,1196,2,202
1723799718,1724213609,46.274349,13.176367,1197,1,258
1723799718,1724213610,46.274349,13.176367,1196,0,0
1723799718,1724213611,46.274349,13.176367,1196,0,0
1723799718,1724213612,46.274349,13.176367,1196,0,0
1723799718,1724213613,46.274349,13.176367,1196,0,0
1723799718,1724213614,46.274349,13.176367,1196,0,0
1723799718,1724213615,46.274349,13.176367,1196,0,0
1723799718,1724213616,46.274349,13.176367,1196,0,0
1723799718,1724213617,46.274349,13.176367,1196,0,0
1723799718,1724213618,46.274349,13.176367,1196,0,0
1723799718,1724213619,46.274349,13.176367,1196,0,0
1723799718,1724213620,46.274349,13.176367,1196,0,0
1723799718,1724213621,46.274349,13.176367,1195,0,0
1723799718,1724213622,46.274349,13.176367,1195,0,0
1723799718,1724213623,46.274349,13.176367,1195,0,0
1723799718,1724213624,46.274349,13.176367,1195,0,0
1723799718,1724213625,46.274349,13.176367,1195,0,0
1723799718,1724213626,46.274349,13.176367,1195,0,0
1723799718,1724213627,46.274349,13.176367,1195,0,0
1723799718,1724213628,46.274349,13.176367,1196,0,0
1723799718,1724213629,46.274349,13.176367,1196,0,0
1723799718,1724213630,46.274349,13.176367,1196,0,0
1723799718,1724213631,46.274349,13.176367,1196,1,0
1723799718,1724213632,46.274334,13.176367,1196,0,0
1723799718,1724213633,46.274334,13.176367,1196,0,0
1723799718,1724213634,46.274334,13.176367,1196,0,0
1723799718,1724213635,46.274334,13.176367,1196,0,0
1723799718,1724213636,46.274334,13.176367,1196,0,0
1723799718,1724213637,46.274334,13.176367,1196,0,0
1723799718,1724213638,46.274334,13.176367,1196,0,0
1723799718,1724213639,46.274334,13.176367,1196,0,0
1723799718,1724213640,46.274334,13.176367,1117242136OF
